Suburb,Investor Score,12M Growth (%),10Y Growth (%),Growth Gap,Growth Gap,Rent Affordability,Buy Affordability,Yield,Yield
Flinders View,61,21.15404235472446,100,0.4161134602534033,90,85,100,3.5886332882273346,64
Flying Fish Point,62,7.2727272727272725,65,0.39148072002493234,90,10,100,6.101333333333334,100
Forest Creek,75,-5.357142857142857,30,0.10366168285089358,90,10,98,6.136,100
Forest Glen (Qld),56,16.751269035532996,100,0.3486074737964808,90,10,66,3.8613861386138613,71
Forest Hill (Qld),66,23.272727272727273,100,0.4634486394398251,90,23,92,4.613533834586466,90
Forest Lake,70,17.02127659574468,100,0.41483599047784725,90,86,99,3.851851851851852,70
Forest Lake,69,29.68036529680365,100,0.41483599047784725,68,100,100,3.7007299270072993,67
Forestdale,78,18.102766798418973,100,0.3794658497533123,90,60,78,3.0952380952380953,51
Forrest Beach (Qld),55,-5.5,1,0.2596790378134538,68,93,100,4.912052117263844,98
Forrest Beach (Qld),54,14.000000000000002,1,0.2596790378134538,90,10,100,8.527999999999999,100
Fortitude Valley,73,15.479876160990713,100,0.44053672367709956,90,73,10,1.2906538856555974,10
Fortitude Valley,58,15.412844036697248,100,0.44053672367709956,68,63,100,6.318725099601593,100
Fredericksfield,74,14.000000000000002,1,0.2596790378134538,90,100,100,6.259259259259259,100
Freestone,82,16.50485436893204,96,0.36459391010077313,90,100,100,3.8279158699808793,70
Frenchville,71,14.242424242424242,65,0.40153322821009524,68,100,100,5.597733711048159,100
Frenchville,54,21.27906976744186,65,0.40153322821009524,90,66,100,5.082526509912403,100
Freshwater (Qld),58,7.462686567164178,79,0.2638782709100541,90,28,100,5.1257142857142854,100
Freshwater (Qld),56,11.570247933884298,79,0.2638782709100541,68,100,100,6.46829268292683,100
Freshwater Point,71,18.478260869565215,26,0.42437895671701376,90,100,100,5.777777777777778,100
Gaeta,65,11.76470588235294,76,0.36728812145916767,90,10,82,4.860869565217391,96
Gailes,67,29.142857142857142,100,0.3808220154218956,68,50,100,4.978723404255319,99
Gailes,57,17.073170731707318,100,0.3808220154218956,90,10,88,3.8831168831168834,71
Garbutt,68,24.074074074074073,48,0.46726220919136935,68,72,100,6.586666666666667,100
Garbutt,50,26.03062426383981,48,0.46726220919136935,90,10,97,4.987755102040816,100
Gargett,62,18.478260869565215,26,0.42437895671701376,90,47,100,5.693430656934306,100
Garradunga,83,7.2727272727272725,65,0.39148072002493234,90,100,100,4.837209302325581,96
Gatton,82,23.587570621468927,100,0.36721001926760233,68,100,100,5.057534246575343,100
Gatton,68,13.707729151687861,100,0.36721001926760233,90,51,100,5.126182965299685,100
Gaven,81,15.135135135135137,100,0.3609159195976464,90,41,91,4.190291262135922,79
Gayndah,87,11.76470588235294,76,0.36728812145916767,90,78,100,6.618181818181817,100
Gaythorne,69,22.714420358152687,100,0.29952783858390913,68,86,100,4.391111111111111,84
Gaythorne,67,20.626349892008637,100,0.29952783858390913,90,18,70,2.898360655737705,46
Geebung,80,24.0,100,0.33282064039587717,68,100,100,2.635135135135135,39
Geebung,70,20.51282051282051,100,0.33282064039587717,90,99,95,3.25,55
Geham,74,13.707729151687861,100,0.36721001926760233,90,76,98,3.9448275862068964,73
Georgetown (Qld),67,5.434782608695652,10,0.38569483836422563,90,100,100,0.0,10
Gheerulla,64,12.222222222222221,100,0.30409776877274936,90,10,65,3.4574468085106385,60
Gilston,70,15.135135135135137,100,0.3609159195976464,90,63,90,3.6996047430830044,67
Gin Gin (Qld),77,11.76470588235294,76,0.36728812145916767,90,14,98,5.362799263351749,100
Gin Gin (Qld),69,13.636363636363635,76,0.36728812145916767,68,100,100,12.876190476190477,100
Giru,70,14.000000000000002,1,0.2596790378134538,90,100,100,6.259259259259259,100
Gladstone Central,44,23.456790123456788,13,0.5877788394898036,90,46,100,5.571428571428571,100
Gladstone Central,36,21.264591439688715,13,0.5877788394898036,68,97,100,6.664530599166933,100
Glamorgan Vale,79,23.272727272727273,100,0.4634486394398251,90,56,97,4.300751879699248,82
Glan Devon,82,11.76470588235294,76,0.36728812145916767,90,12,100,5.792079207920793,100
Glass House Mountains,64,12.222222222222221,100,0.30409776877274936,90,16,89,3.822702702702703,70
Glastonbury,67,12.173913043478262,100,0.4222710754076326,90,66,90,3.6666666666666665,66
Glen Allyn,78,9.67741935483871,62,0.24196755527593913,90,65,100,4.369747899159663,84
Glen Aplin,83,16.50485436893204,96,0.36459391010077313,90,72,100,4.440449438202247,86
Glen Cairn,69,23.272727272727273,100,0.4634486394398251,90,61,100,4.613533834586466,90
Glen Eden,40,23.456790123456788,13,0.5877788394898036,90,100,100,5.2,100
Glen Eden,33,21.264591439688715,13,0.5877788394898036,68,100,100,7.04,100
Glencoe (Qld),83,13.707729151687861,100,0.36721001926760233,90,95,100,4.327272727272727,83
Glendale (Qld),65,21.27906976744186,65,0.40153322821009524,90,96,100,4.394366197183099,84
Glenden,46,3.125,1,0.5040089272161924,90,100,100,9.927272727272728,100
Gleneagle,67,-11.851851851851853,100,0.42430480403740084,68,100,100,6.6420168067226895,100
Gleneagle,61,12.396694214876034,100,0.42430480403740084,90,20,88,3.705,67
Glenella,64,15.833333333333332,26,0.42437895671701376,68,100,100,4.814814814814815,95
Glenella,50,18.478260869565215,26,0.42437895671701376,90,84,100,5.473684210526316,100
Glenlee (Qld),65,21.27906976744186,65,0.40153322821009524,90,68,100,4.394366197183099,84
Glenmorgan,59,19.649122807017545,1,0.42866491571041754,90,73,100,7.252631578947369,100
Glenore Grove,78,23.272727272727273,100,0.4634486394398251,90,56,100,4.613533834586466,90
Glenvale,81,23.587570621468927,100,0.36721001926760233,68,100,100,4.9739130434782615,99
Glenvale,62,13.707729151687861,100,0.36721001926760233,90,58,100,4.299212598425197,82
Glenview,63,12.222222222222221,100,0.30409776877274936,90,81,95,3.664761904761905,66
Glenwood (Qld),75,10.75268817204301,100,0.43754282129649724,90,10,70,4.925318761384336,98
Godwin Beach,71,7.516778523489933,100,0.29788951263378183,90,39,89,4.07843137254902,76
Golden Beach (Qld),66,15.384615384615385,100,0.3393845891556846,68,10,71,3.9164556962025316,72
Golden Beach (Qld),56,13.592233009708737,100,0.3393845891556846,90,10,41,3.2854545454545456,56
Goldsborough (Qld),56,15.572815533980583,86,0.3084325755683757,90,72,100,4.387499999999999,84
Gooburrum,73,18.84057971014493,100,0.5056780205917071,90,84,100,5.777777777777778,100
Good Night,65,11.76470588235294,76,0.36728812145916767,90,10,92,4.860869565217391,96
Goodger,88,11.76470588235294,76,0.36728812145916767,90,100,100,7.8,100
Goodna,64,29.142857142857142,100,0.3808220154218956,68,79,100,5.707317073170732,100
Goodna,56,17.073170731707318,100,0.3808220154218956,90,17,95,4.2250000000000005,80
Goodwood (Qld),78,18.84057971014493,100,0.5056780205917071,90,36,95,4.642857142857143,91
Goomboorian,72,12.173913043478262,100,0.4222710754076326,90,30,79,3.6666666666666665,66
Goombungee,74,20.27027027027027,82,0.42049510892423914,90,75,100,4.503092783505155,87
Goomburra,86,16.50485436893204,96,0.36459391010077313,90,45,100,5.388957488093138,100
Goomeri,76,12.173913043478262,100,0.4222710754076326,90,10,66,3.6031496062992128,64
Goondi Bend,70,7.2727272727272725,65,0.39148072002493234,90,32,100,6.101333333333334,100
Goondi Hill,72,7.2727272727272725,65,0.39148072002493234,90,10,100,6.101333333333334,100
Goondiwindi,69,19.649122807017545,1,0.42866491571041754,90,88,100,5.878260869565217,100
Goondiwindi,68,8.51063829787234,1,0.42866491571041754,68,100,100,7.3584905660377355,100
Goovigen,60,-8.88888888888889,1,0.1259635672044659,90,96,100,10.4,100
Goranba,56,19.649122807017545,1,0.42866491571041754,90,32,100,7.252631578947369,100
Gordon Park,65,24.0,100,0.33282064039587717,68,100,100,4.6967741935483875,92
Gordon Park,62,20.51282051282051,100,0.33282064039587717,90,55,71,2.463157894736842,35
Gordonbrook,71,11.76470588235294,76,0.36728812145916767,90,100,100,7.8,100
Gordonvale,77,15.398230088495577,86,0.3084325755683757,68,100,100,6.239999999999999,100
Gordonvale,63,15.572815533980583,86,0.3084325755683757,90,26,100,5.736654804270462,100
Gowrie Junction,66,13.707729151687861,100,0.36721001926760233,90,100,100,3.7590361445783134,68
Gowrie Mountain,85,20.27027027027027,82,0.42049510892423914,90,100,100,5.142857142857142,100
Gracemere,63,14.242424242424242,65,0.40153322821009524,68,100,100,6.24892703862661,100
Gracemere,54,21.27906976744186,65,0.40153322821009524,90,76,100,5.047058823529412,100
Graceville,70,13.379310344827585,100,0.33560415709670155,90,100,96,3.2262773722627736,54
Graceville,69,19.755244755244757,100,0.33560415709670155,68,100,100,3.9582089552238804,73
Grahams Creek,71,10.75268817204301,100,0.43754282129649724,90,57,100,4.7272727272727275,93
Grand Secret,60,14.000000000000002,1,0.2596790378134538,90,79,100,8.008,100
Grandchester,85,23.272727272727273,100,0.4634486394398251,90,85,100,4.068278805120911,76
Grange (Qld),72,20.28301886792453,100,0.366059726795575,68,100,100,4.028169014084507,75
Grange (Qld),65,10.0,100,0.366059726795575,90,100,91,2.576716417910448,38
Grantham,78,13.707729151687861,100,0.36721001926760233,90,44,91,4.116666666666666,77
Granville (Qld),90,0.0,100,0.43754282129649724,68,76,100,8.09433962264151,100
Granville (Qld),73,10.75268817204301,100,0.43754282129649724,90,10,100,6.187341772151899,100
Grasstree Beach,58,18.478260869565215,26,0.42437895671701376,90,89,100,5.777777777777778,100
Green Hill,63,15.572815533980583,86,0.3084325755683757,90,62,100,5.827586206896552,100
Greenbank,74,15.692307692307692,100,0.3900945331405624,90,100,93,2.930909090909091,47
Greenlands (Qld),89,16.50485436893204,96,0.36459391010077313,90,82,100,4.440449438202247,86
Greenmount (Mackay - Qld),55,18.478260869565215,26,0.42437895671701376,90,100,100,4.931034482758621,98
Greenmount (Toowoomba - Qld),75,16.50485436893204,96,0.36459391010077313,90,100,100,5.085574572127139,100
Greens Creek (Qld),62,12.173913043478262,100,0.4222710754076326,90,16,86,3.6666666666666665,66
Greenslopes,72,23.853211009174313,100,0.3633545036835799,68,100,100,4.300751879699248,82
Greenslopes,68,13.580246913580247,100,0.3633545036835799,90,70,68,2.5815602836879434,38
Greenvale (Qld),57,14.000000000000002,1,0.2596790378134538,90,10,100,10.636363636363637,100
Gregory River (Whitsunday - Qld),59,4.6875,83,0.35341179667765543,90,30,100,6.595121951219513,100
Griffin,59,24.175824175824175,100,0.3956728676830515,68,100,100,4.977777777777778,99
Griffin,54,13.292011019283748,100,0.3956728676830515,90,59,100,4.16,78
Groomsville,86,20.27027027027027,82,0.42049510892423914,90,100,100,5.2,100
Grosmont,62,19.649122807017545,1,0.42866491571041754,90,100,100,7.917695473251028,100
Guanaba,71,6.785714285714286,100,0.24932860430347747,90,81,100,4.631828978622328,91
Gulliver,66,24.074074074074073,48,0.46726220919136935,68,100,100,5.777777777777778,100
Gulliver,48,26.03062426383981,48,0.46726220919136935,90,40,100,5.431111111111111,100
Gumdale,67,16.265060240963855,100,0.3605353641095058,90,100,87,2.3956639566395665,33
Gunalda,67,12.173913043478262,100,0.4222710754076326,90,10,50,3.6666666666666665,66
Gympie,76,11.688311688311687,100,0.4222710754076326,68,81,100,4.111627906976744,77
Gympie,63,12.173913043478262,100,0.4222710754076326,90,10,88,4.7272727272727275,93
Habana,58,18.478260869565215,26,0.42437895671701376,90,100,100,4.9523809523809526,99
Haden,85,20.27027027027027,82,0.42049510892423914,90,63,100,5.2,100
Haigslea,84,23.272727272727273,100,0.4634486394398251,90,100,100,4.068278805120911,76
Haliday Bay,52,18.478260869565215,26,0.42437895671701376,90,10,94,4.9523809523809526,99
Halifax,64,14.000000000000002,1,0.2596790378134538,90,10,100,6.6625000000000005,100
Haly Creek,71,11.76470588235294,76,0.36728812145916767,90,54,100,7.8,100
Hamilton (Qld),66,10.0,100,0.366059726795575,90,10,48,2.6702702702702705,40
Hamilton (Qld),61,20.28301886792453,100,0.366059726795575,68,91,100,5.13677811550152,100
Hampden (Qld),58,18.478260869565215,26,0.42437895671701376,90,96,100,4.9523809523809526,99
Hampton (Qld),80,20.27027027027027,82,0.42049510892423914,90,100,100,5.2,100
Hannaford,61,19.649122807017545,1,0.42866491571041754,90,100,100,7.252631578947369,100
Happy Valley (Qld),58,1140.0,1,0.292508768094618,90,100,100,6.714285714285714,100
Harlaxton,73,23.587570621468927,100,0.36721001926760233,68,74,100,4.781609195402299,94
Harlaxton,66,13.707729151687861,100,0.36721001926760233,90,44,98,4.7,92
Harlin,71,6.944444444444445,100,0.4170937292177466,90,13,86,4.367999999999999,84
Harristown,82,23.587570621468927,100,0.36721001926760233,68,75,100,5.333333333333334,100
Harristown,59,13.707729151687861,100,0.36721001926760233,90,10,92,4.457142857142857,86
Harrisville,84,23.272727272727273,100,0.4634486394398251,90,68,96,3.9722222222222223,74
Hatton Vale,64,23.272727272727273,100,0.4634486394398251,90,35,98,4.191044776119403,79
Hawkins Creek,70,14.000000000000002,1,0.2596790378134538,90,100,100,6.6625000000000005,100
Hawthorne,67,13.432835820895523,100,0.4115501600999179,68,100,100,4.413157894736843,85
Hawthorne,60,14.666666666666666,100,0.4115501600999179,90,52,74,2.6,38
Hay Point,54,18.478260869565215,26,0.42437895671701376,90,84,100,5.777777777777778,100
Hazeldean,80,6.944444444444445,100,0.4170937292177466,90,53,96,4.367999999999999,84
Healy,64,1140.0,1,0.292508768094618,90,100,100,0.0,10
Heathwood,72,11.731843575418994,100,0.3609920846069107,90,100,100,3.5184079601990046,62
Heathwood,68,23.883495145631066,100,0.3609920846069107,68,100,100,6.007766990291262,100
Heatley,61,24.074074074074073,48,0.46726220919136935,68,100,100,0.0,10
Heatley,48,26.03062426383981,48,0.46726220919136935,90,27,100,5.4130675526024365,100
Helensvale,73,17.94871794871795,100,0.32721563588207037,68,61,100,5.5954088952654235,100
Helensvale,61,11.904761904761903,100,0.32721563588207037,90,10,85,4.601769911504425,90
Helidon,71,13.707729151687861,100,0.36721001926760233,90,34,88,4.116666666666666,77
Helidon Spa,82,13.707729151687861,100,0.36721001926760233,90,100,100,4.116666666666666,77
Hemmant,83,17.21311475409836,100,0.3591050922701192,68,100,100,4.568081991215227,89
Hemmant,76,19.3717277486911,100,0.3591050922701192,90,84,100,4.044444444444444,75
Hendon (Qld),84,16.50485436893204,96,0.36459391010077313,90,32,100,5.388957488093138,100
Hendra,67,20.28301886792453,100,0.366059726795575,68,100,100,3.5454545454545454,63
Hendra,62,10.0,100,0.366059726795575,90,49,73,2.6,38
Herberton,75,9.67741935483871,62,0.24196755527593913,90,35,100,5.473684210526316,100
Heritage Park,71,18.102766798418973,100,0.3794658497533123,90,98,100,3.939393939393939,73
Hermit Park,55,24.074074074074073,48,0.46726220919136935,68,100,100,7.260377358490566,100
Hermit Park,43,26.03062426383981,48,0.46726220919136935,90,59,100,4.0495575221238935,76
Herston,64,20.28301886792453,100,0.366059726795575,68,100,100,4.635958395245171,91
Herston,64,10.0,100,0.366059726795575,90,100,74,2.188679245283019,28
Hervey Range,68,14.000000000000002,1,0.2596790378134538,90,100,100,10.636363636363637,100
Hidden Valley (Qld),54,21.27906976744186,65,0.40153322821009524,90,90,100,5.040816326530613,100
Hideaway Bay,53,4.6875,83,0.35341179667765543,90,10,97,6.595121951219513,100
Highfields (Qld),73,23.587570621468927,100,0.36721001926760233,68,100,100,5.149514563106796,100
Highfields (Qld),70,13.707729151687861,100,0.36721001926760233,90,85,100,3.953216374269006,73
Highgate Hill,74,15.412844036697248,100,0.44053672367709956,68,98,100,3.8666666666666667,71
Highgate Hill,73,15.479876160990713,100,0.44053672367709956,90,60,39,2.004253056884636,23
Highland Park,67,15.135135135135137,100,0.3609159195976464,90,10,78,4.633663366336633,91
Highland Park,64,15.584415584415584,100,0.3609159195976464,68,61,100,4.7272727272727275,93
Highvale,70,13.513513513513514,100,0.34260139788549837,90,100,88,2.769230769230769,43
Highworth,67,10.606060606060606,100,0.2660515074951408,90,17,95,4.2784810126582276,81
Hillcrest (Qld),72,31.666666666666664,100,0.3794658497533123,68,85,100,5.412244897959184,100
Hillcrest (Qld),63,18.102766798418973,100,0.3794658497533123,90,33,96,4.03265306122449,75
Hivesville,78,11.76470588235294,76,0.36728812145916767,90,10,87,5.9222222222222225,100
Hodgleigh,87,11.76470588235294,76,0.36728812145916767,90,52,100,7.8,100
Hodgson Vale,76,13.707729151687861,100,0.36721001926760233,90,100,100,4.36271186440678,84
Holland Park,72,23.853211009174313,100,0.3633545036835799,68,100,100,3.8389261744966445,70
Holland Park,64,13.580246913580247,100,0.3633545036835799,90,75,73,2.2645161290322577,30
Holland Park West,77,23.853211009174313,100,0.3633545036835799,68,100,100,4.468148148148148,86
Holland Park West,71,13.580246913580247,100,0.3633545036835799,90,93,83,2.784251968503937,43
Holloways Beach,59,7.462686567164178,79,0.2638782709100541,90,10,97,5.072131147540984,100
Holloways Beach,53,11.570247933884298,79,0.2638782709100541,68,80,100,7.905405405405405,100
Hollywell,63,17.159663865546218,100,0.4322248313440842,68,20,94,4.857142857142857,96
Hollywell,60,12.962962962962962,100,0.4322248313440842,90,10,63,2.937543859649123,47
Holmview,72,31.428571428571427,100,0.42546362399487814,68,100,100,4.803212851405622,95
Holmview,57,17.17741935483871,100,0.42546362399487814,90,52,100,4.37037037037037,84
Home Hill,64,14.000000000000002,1,0.2596790378134538,90,76,100,7.000000000000001,100
Home Hill,47,-5.5,1,0.2596790378134538,68,100,100,0.0,10
Homebush (Qld),71,18.478260869565215,26,0.42437895671701376,90,100,100,4.931034482758621,98
Homebush (Qld),55,15.833333333333332,26,0.42437895671701376,68,100,100,5.5209876543209875,100
Hope Island,65,17.94871794871795,100,0.32721563588207037,68,40,86,3.8987816307403937,72
Hope Island,65,11.904761904761903,100,0.32721563588207037,90,10,61,3.848,70
Hope Vale,50,5.434782608695652,10,0.38569483836422563,90,10,89,5.7379310344827585,100
Hopeland (Qld),60,19.649122807017545,1,0.42866491571041754,90,64,100,6.157894736842105,100
Horn,46,5.434782608695652,10,0.38569483836422563,90,98,100,0.0,10
Horse Camp,70,11.76470588235294,76,0.36728812145916767,90,10,82,4.860869565217391,96
Horseshoe Bay,48,26.03062426383981,48,0.46726220919136935,90,10,85,4.506666666666667,87
Horseshoe Lagoon,72,14.000000000000002,1,0.2596790378134538,90,100,100,6.259259259259259,100
